pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,st_mass
"KOI-4978 b",0.70000000,0.27100000,0.94196700000,,5050.28,0.966000,0.859000
"Kepler-1539 b",2.70000000,7.75000000,133.30367410000,301.00,5176.00,0.800000,0.840000
"Kepler-614 b",2.39000000,6.30000000,14.03491514000,641.00,5268.00,0.810000,0.850000
"Kepler-257 c",5.41000000,25.20000000,6.58148400000,881.00,5180.00,1.037000,0.916000
"TOI-5398 b",10.30000000,58.70000000,10.59054700000,947.00,6000.00,1.051000,1.146000
"TOI-1820 b",12.77823800,731.00533610,4.86067400000,1375.00,5734.00,1.510000,1.040000
"Kepler-1220 b",1.52000000,2.92000000,7.42693741000,899.00,5842.00,0.990000,1.000000
"TOI-938 b",4.82401567,20.80000000,8.80733882211,1073.00,5829.42,0.985134,1.100000
"Kepler-192 d",1.02000000,1.04000000,6.47027579000,926.00,5487.00,0.940000,0.940000
"Kepler-825 b",1.53000000,2.96000000,3.77360059000,1270.00,5976.00,1.080000,1.030000
"Kepler-1414 b",1.23000000,2.04000000,3.51576315000,1033.00,4951.00,0.750000,0.800000
"HD 86950 b",13.00000000,1144.18800000,1270.00000000000,416.76,4805.00,8.800000,1.660000
"Kepler-1150 b",1.02000000,1.04000000,2.78786838600,1432.00,4754.00,0.720000,0.760000
"Kepler-1765 b",2.49508857,6.78000000,10.41889954000,855.00,5692.00,1.064000,0.946000
"Kepler-831 b",1.27000000,2.15000000,5.62153941000,992.00,5732.00,0.970000,0.990000
"K2-257 b",0.83000000,0.49800000,1.60588000000,789.00,3725.00,0.500000,0.520000
"Kepler-27 d",2.70619460,7.78000000,6.54628992100,810.00,5251.00,0.817000,0.926000
"HIP 29442 d",1.53800000,5.14000000,6.42957500000,920.00,5289.00,0.980000,0.901000
"Kepler-196 b",1.90000000,4.27000000,20.73988600000,536.00,5128.00,0.782000,0.839000
"Kepler-806 b",1.14000000,1.55000000,8.09219642000,1089.00,5770.00,1.160000,0.990000
"Kepler-1854 b",2.58746104,7.21000000,39.83110046000,420.00,5026.00,0.759000,0.800000
"TOI-5624 b",2.31400000,9.40000000,3.39034730000,1136.00,5327.00,0.820000,0.858000
"Kepler-739 b",3.32000000,11.00000000,12.53248465000,775.00,5601.00,0.900000,0.930000
"HD 204313 b",12.90000000,1466.77809830,2041.11539000000,163.43,5767.00,1.100000,1.030000
"Kepler-129 d",12.60000000,2637.97577810,2646.00000000000,178.86,5770.00,1.653000,1.178000
"Kepler-389 c",1.46000000,2.73000000,14.51143000000,636.00,5376.00,0.792000,0.765000
"K2-158 c",1.28000000,2.18000000,5.90279000000,948.00,5503.00,0.950000,0.920000
"Kepler-864 c",1.62000000,3.26000000,2.42150341000,1532.00,6213.00,1.195000,1.270000
"TOI-5800 b",2.46000000,9.50000000,2.62788380000,1108.00,4850.00,0.773000,0.778000
"TOI-2803 A b",18.11371281,309.88269682,1.96229325000,1893.00,6280.00,1.245000,1.118000
"Kepler-1462 b",3.82000000,14.00000000,65.64883410000,390.00,5756.00,1.000000,1.000000
"HD 191939 b",3.41000000,10.00000000,8.88032560000,880.00,5348.00,0.940000,0.810000
"HD 212771 b",13.30000000,759.61370000,380.70000000000,507.69,5003.00,5.270000,1.560000
"Kepler-1695 b",1.11948901,1.46000000,4.73290000000,957.00,5473.19,0.987155,0.960000
"TOI-1782.02",1.83900000,4.04000000,1.82902422700,974.95,4336.00,0.669000,0.680000
"WASP-119 b",15.69260000,390.93090000,2.49979000000,1600.00,5650.00,1.200000,1.020000
"Kepler-893 b",3.03000000,9.43000000,6.33855761000,1034.00,5820.00,0.990000,1.000000
"Kepler-1487 c",7.97000000,48.70000000,35.80071120000,991.00,5745.00,3.955000,1.801000
"KOI-7913 b",2.34000000,6.08000000,24.27855300000,432.00,4324.00,0.788000,0.760000
"TOI-1472 c",3.33400000,21.13000000,15.53817470000,662.00,5100.00,0.840000,0.870000
"Kepler-1239 b",2.90000000,8.75000000,5.19104016000,1183.00,6564.00,1.570000,1.400000
"Kepler-1902 b",1.17563613,1.74000000,3.82222008700,601.00,3729.00,0.514000,0.520000
"Kepler-297 b",2.87000000,48.50000000,38.87182600000,509.00,5619.00,0.915000,0.927000
"Kepler-351 d",2.72000000,7.85000000,142.54424700000,318.00,5225.00,0.780000,0.810000
"Kepler-789 b",2.12000000,5.14000000,8.63847725000,1419.00,5870.00,1.020000,1.010000
"K2-279 b",1.21000000,1.92000000,7.12260500000,879.00,5558.00,0.860000,0.790000
"nu Oph c",12.00000000,7838.32346000,3180.60000000000,341.48,4887.00,12.240000,2.610000
"KOI-1599.02",1.90000000,9.00000000,13.60880000000,755.00,5833.00,0.972000,1.020000
"HD 109833 b",2.88800000,8.69000000,9.18852600000,786.00,5881.00,1.000000,1.080000
"HIP 71135 b",4.55000000,18.80000000,87.19000000000,285.11,4146.00,0.681296,0.660000
"K2-147 b",1.47286006,2.77000000,0.96193900000,1077.00,3690.00,0.578000,0.563000
"Kepler-11 d",3.12000000,7.30000000,22.68450000000,653.00,5663.00,1.065000,0.961000
"K2-131 b",1.69000000,7.90000000,0.36930380000,2223.00,5120.00,0.759500,0.803000
"Kepler-218 d",2.66000000,7.56000000,124.52446470000,356.00,5542.00,1.020000,1.010000
"TOI-6054.01",2.64000000,12.50000000,7.50142800000,1360.00,6047.00,1.662000,1.107000
"Kepler-1937 b",3.02291330,9.39000000,9.68859958600,1014.00,6457.00,1.196000,1.190000
"HAT-P-56 b",16.92559000,734.18730000,2.79083000000,1840.00,6566.00,1.470000,1.420000
"HD 8574 b",13.40000000,645.19490000,227.00000000000,394.03,6064.00,1.380000,1.340000
"HATS-71 b",11.47801600,117.59710000,3.79552020000,586.80,3405.00,0.478300,0.486100
"K2-341 b",3.21000000,10.40000000,36.55255100000,598.00,5817.00,1.160000,0.980000
"GJ 1061 b",1.04000000,1.11000000,3.20730000000,388.11,2953.00,0.156000,0.120000
"Kepler-102 b",0.46000000,1.10000000,5.28696500000,857.00,4909.00,0.724000,0.803000
"Kepler-731 b",13.88000000,,3.85560355100,1212.00,5849.00,1.060000,1.030000
"K2-194 b",3.64229858,12.90000000,39.72138600000,,5979.00,1.281115,1.110086
"Kepler-915 b",1.50000000,2.86000000,4.59489604000,1319.00,6173.00,1.380000,1.210000
"TIC 241249530 b",13.29385111,1582.78546686,165.77190000000,438.94,6166.00,1.397000,1.271000
"TOI-5795 b",5.62000000,23.66000000,6.14063250000,1136.78,5715.00,1.082000,0.901000
"K2-196 b",3.59970536,12.60000000,48.32422200000,,6045.00,1.538801,1.162095
"Kepler-1315 b",1.38000000,2.48000000,0.84338011000,1541.00,4861.00,0.750000,0.800000
"Kepler-93 c",,954.00000000,1460.00000000000,,5669.00,0.920000,0.910000
"TOI-5599 b",7.18882120,40.90000000,5.43691503941,1496.00,6137.02,1.913340,1.210000
"Kepler-1912 b",1.35670508,2.41000000,6.05921983700,976.00,5734.00,0.962000,0.977000
"TOI-1260 c",2.76000000,13.20000000,7.49313400000,651.00,4227.00,0.672000,0.679000
"Kepler-306 e",2.27000000,5.77000000,44.84097500000,390.00,4954.00,0.719000,0.750000
"K2-396 b",1.57900000,3.12000000,0.67386200000,,5236.00,0.920000,0.954000
"HD 10442 b",13.60000000,472.61321000,1032.30000000000,234.49,4912.00,1.970000,1.010000
"Kepler-198 c",2.47000000,6.66000000,49.56741600000,465.00,5574.00,0.940000,0.995000
"Kepler-129 b",2.40000000,20.00000000,15.79000000000,910.00,5770.00,1.653000,1.178000
"Kepler-1549 b",2.57000000,7.13000000,214.88654500000,286.00,5324.00,0.840000,0.880000
"HD 8326 b",9.58000000,66.60000000,158.99100000000,287.23,4914.00,0.783181,0.800000
"Kepler-1800 b",0.99679734,0.96100000,4.56202983900,1533.00,5343.00,2.506000,1.330000
"TOI-1742 b",2.36507598,9.70000000,21.26908400000,694.09,5815.00,1.131000,1.086100
"BD+45 564 b",13.60000000,432.24663352,307.88000000000,238.82,5004.00,0.813064,0.810000
"HD 11343 c",13.90000000,255.53403923,228.53731000000,613.29,4672.00,6.840000,2.009000
"TOI-2295 b",16.47720163,278.09985612,30.03330200000,747.00,5730.00,1.459000,1.168000
"Kepler-656 c",1.41000000,2.57000000,5.25449393000,975.00,5550.00,0.954000,1.050000
"Kepler-1941 b",2.64976949,7.51000000,31.33510017000,666.00,6404.00,1.142000,1.175000
"Kepler-1311 d",9.65837605,67.50000000,197.51100160000,391.00,5616.00,1.674000,1.032000
"Kepler-1316 b",3.54000000,12.30000000,87.97321360000,446.00,5884.00,1.120000,1.040000
"TOI-6954 b",3.63524486,12.80000000,4.02074127419,930.00,5170.87,0.947112,0.834000
"Kepler-256 d",2.48000000,6.71000000,5.83917200000,1097.00,5551.00,1.301000,1.037000
"K2-90 c",1.30000000,2.24000000,2.90070600000,908.07,4421.98,0.634754,0.704613
"HD 11506 d",12.30000000,4068.20360960,26500.00000000000,77.07,6123.00,1.240000,1.220000
"Kepler-1118 b",2.74000000,7.95000000,38.67150750000,502.00,5688.00,0.970000,0.960000
"K2-247 c",2.19000000,5.43000000,6.49424000000,688.00,4667.00,0.690000,0.740000
"K2-322 b",1.92000000,4.35000000,8.20500000000,635.00,4141.00,0.602000,0.630000
"HD 141004 b",3.77000000,13.63483866,15.50830000000,950.73,5885.38,1.389372,1.051904
"Kepler-168 c",2.69000000,7.70000000,13.19324200000,862.00,6282.00,1.107000,1.113000
"Kepler-1515 b",9.55000000,66.20000000,214.31141640000,380.00,6511.00,1.410000,1.300000
"TOI-4155 b",3.21000000,10.40000000,3.32072900000,1255.00,5724.00,0.950000,1.160000
"GJ 9689 b",3.07000000,9.65000000,18.27000000000,453.04,3836.00,0.570000,0.590000
"Kepler-169 d",1.25000000,2.10000000,8.34812500000,702.00,4997.00,0.763000,0.825000
"Kepler-191 d",2.28000000,5.82000000,5.94504101700,857.00,5215.00,0.800000,0.840000
"K2-8 b",3.58000000,12.50000000,10.35239000000,631.00,4870.00,0.740000,0.780000
"HATS-33 b",13.78707000,378.85336000,2.54955510000,1429.00,5659.00,1.022000,1.062000
"Kepler-1464 b",1.66000000,3.39000000,31.77859010000,564.00,5828.00,1.010000,1.020000
"Kepler-805 b",2.89000000,8.70000000,30.86389310000,743.00,6112.00,1.650000,1.190000
"17 Sco b",12.90000000,1373.01871824,578.38000000000,847.51,4157.00,25.920000,1.220000
"Kepler-264 c",2.83000000,8.40000000,140.10126100000,511.00,6158.00,1.550000,1.426000
"HR 858 b",2.00400000,3.55000000,3.58528700000,1552.00,6354.00,1.258000,1.204000
"Kepler-941 b",3.08000000,9.69000000,17.42395198000,722.00,5539.00,0.860000,0.890000
"Kepler-1832 b",1.22719556,2.02000000,3.13878989200,1022.00,5242.00,0.722000,0.684000
"TOI-833 b",1.27000000,2.15000000,1.04187770000,1118.00,3920.00,0.600000,0.610000
"HD 38283 b",14.00000000,127.13200000,363.20001000000,348.58,5981.00,1.490000,1.370000
"Kepler-341 b",1.18000000,1.76000000,5.19552800000,1085.00,6012.00,1.024000,0.976000
"TIC 153919886 b",2.70601108,7.78000000,2.10510492329,,4137.16,0.591697,0.581261
"Kepler-1669 b",2.78043818,8.15000000,9.51216000000,530.00,4303.00,0.714145,0.670000
"Kepler-295 c",1.17000000,1.71000000,21.52625800000,621.00,5603.00,0.898000,0.890000
"NN Ser c",12.60000000,2329.60000000,6987.00000000000,,57000.00,,0.535000
"Kepler-1802 b",1.67100000,3.43000000,15.45020008000,581.00,4245.00,0.637000,0.649000
"TOI-6008 b",1.03000000,4.00000000,0.85743470000,707.00,3075.00,0.242000,0.230000
"Kepler-1437 b",1.37000000,2.45000000,10.92954610000,770.00,5557.00,0.900000,0.930000
"Kepler-330 b",1.35000000,2.39000000,8.25978000000,714.00,5117.00,0.722000,0.848000
"Kepler-100 c",2.20000000,7.05000000,12.81590000000,939.00,5825.00,1.490000,1.080000
"K2-377 b",1.69300000,3.51000000,12.83223500000,,4200.00,0.691000,0.821000
"Kepler-554 b",4.29000000,17.00000000,1.90220855600,1346.00,5447.00,0.920000,0.930000
"Kepler-208 e",1.48000000,2.79000000,16.25945800000,880.00,6092.00,1.314000,1.082000
"Kepler-1287 b",1.54000000,2.99000000,11.47685909000,796.00,5715.00,0.940000,0.960000
"Kepler-646 b",1.99000000,4.62000000,15.87364565000,632.00,5634.00,0.910000,0.930000
"Kepler-1880 b",2.11686218,5.13000000,6.30921983700,606.00,4380.00,0.530000,0.524000
"Kepler-587 b",2.23000000,5.60000000,10.94027841000,764.00,5549.00,0.890000,0.920000
"EPIC 201238110 b",1.87000000,4.16000000,28.16560000000,,3587.00,0.374000,0.410000
"K2-240 c",1.80000000,3.89000000,20.52300000000,389.00,3810.00,0.540000,0.580000
"Kepler-1495 b",2.94000000,8.96000000,85.27325600000,443.00,5831.00,1.040000,1.030000
"Kepler-508 b",1.64000000,3.33000000,25.30889748000,710.00,6025.00,1.250000,1.160000
"HD 191939 f",13.20000000,915.34581216,2898.00000000000,125.00,5348.00,0.940000,0.810000
"HN Peg b",11.77680000,6991.57000000,,10.77,6186.00,1.006954,1.080000
"K2-413 b",0.75990000,0.36300000,0.80940000000,1535.20,4116.00,0.700000,0.808000
"KOI-351 h",11.25200000,203.00000000,331.60296000000,294.00,6031.13,1.185000,1.242000
"HD 60779 c",5.79000000,28.30000000,104.79000000000,,6081.00,1.129000,1.050000
"K2-19 c",4.10000000,11.00000000,11.90600000000,679.00,5322.00,0.820000,0.880000
"TOI-3160 A b",13.76462830,378.21580433,3.97128100000,1539.00,6190.00,1.346000,1.088000
"Kepler-1333 b",2.81000000,8.30000000,109.64718420000,428.00,5628.00,0.920000,0.940000
"Kepler-1715 b",4.14042267,16.00000000,35.59730148000,646.00,6212.00,1.209000,1.082000
"Kepler-1885 b",1.51110555,2.89000000,2.52255988100,1205.00,5591.00,0.860000,0.977000
"TOI-1803 c",4.29000000,8.00000000,12.88577900000,588.00,4687.00,0.715000,0.756000
"Kepler-1116 b",2.54000000,6.99000000,41.69778270000,488.00,5641.00,0.930000,0.950000
"Kepler-232 b",3.08000000,9.69000000,4.43122200000,1104.00,5847.00,0.968000,0.970000
"HD 141399 d",13.70000000,375.03940000,1069.80000000000,220.00,5600.00,1.387236,1.070000
"HIP 57274 b",,3359.44626199,8.13520000000,725.95,4510.00,0.780000,0.290000
"Kepler-398 d",0.88000000,0.61500000,6.83437001000,636.00,4557.00,0.670000,0.720000
"HD 158259 b",1.28228000,2.22000000,2.17800000000,1462.00,5801.89,1.210000,1.080000
"Kepler-577 b",2.55000000,7.04000000,25.69578251000,314.00,4984.00,0.730000,0.780000
"Kepler-953 b",4.21000000,16.50000000,88.40655258000,410.00,5416.00,0.990000,0.950000
"HD 124330 b",14.00000000,238.37130525,270.66000000000,348.79,5873.00,1.304460,1.150000
"Kepler-1966 b",1.10479327,1.39000000,8.61742973300,733.00,5009.00,0.840000,0.797000
"Kepler-212 c",2.74000000,7.95000000,31.80517400000,664.00,5852.00,1.455000,1.166000
"HD 238914 b",12.80000000,1906.98000000,4100.00000000000,343.67,4769.00,12.730000,1.470000
"Kepler-44 b",12.22000000,317.82000000,3.24672930000,1544.00,5800.00,1.350000,1.120000
"Kepler-158 b",2.12000000,5.14000000,16.70918400000,500.00,4623.00,0.624000,0.655000
"Kepler-1080 b",3.28000000,10.80000000,77.25483960000,548.00,5956.00,1.160000,1.100000
"Kepler-1228 b",1.54000000,2.99000000,0.57736957900,1757.00,5063.00,0.740000,0.780000
"TOI-5786 b",8.54000000,73.00000000,12.77910700000,1040.00,6235.00,1.360000,1.230000
"Kepler-1850 b",0.72909663,0.31300000,1.38580000400,1008.00,4239.00,0.600000,0.611000
"75 Cet c",13.90000000,289.85950718,2051.62000000000,376.92,4809.00,10.380000,1.920000
"TOI-2345 b",1.50400000,3.49000000,1.05285730000,1478.00,4687.00,0.729000,0.727000
"DMPP-1 e",1.86000000,4.13000000,5.51600000000,1314.00,6196.00,1.260000,1.210000
"Kepler-548 b",11.99000000,,4.45419433800,1017.00,5535.00,0.900000,0.930000
"Kepler-260 c",1.74000000,3.68000000,76.05017800000,372.00,5250.00,0.862000,1.013000
"Kepler-1460 b",1.96000000,4.50000000,29.96332470000,391.00,4422.00,0.670000,0.700000
"HD 133131 B b",13.30000000,794.57500000,5769.00000000000,112.28,5805.00,0.989538,0.930000
"HD 158259 d",2.18000000,5.41000000,5.19808140000,,5801.89,1.210000,1.080000
"WASP-138 b",12.21781000,387.75260000,3.63443300000,1590.00,6272.00,1.360000,1.220000
"TOI-5181 A b",13.34989601,330.54154328,3.89222950000,1585.00,6060.00,1.530000,1.250000
"Kepler-599 b",2.84000000,8.45000000,15.65562652000,623.00,5127.00,0.790000,0.830000
"Kepler-158 d",0.43000000,0.04720000,0.64508800000,,4895.97,0.668000,0.656000
"Kepler-575 b",2.39000000,6.30000000,9.37891944000,803.00,5710.00,0.950000,0.970000
"EPIC 246851721 b",11.78065900,953.49000000,6.18023500000,1401.00,6202.00,1.586000,1.317000
"HD 1461 b",2.42000000,6.44000000,5.77152000000,1185.14,5765.00,1.152288,1.020000
"Kepler-1218 b",1.44000000,2.67000000,22.92212660000,684.00,5986.00,1.100000,1.060000
"Kepler-1891 b",1.52139156,2.93000000,4.02229023000,1017.00,5516.00,0.827000,0.873000
"Kepler-782 b",3.21000000,10.40000000,158.68533080000,350.00,5867.00,1.010000,0.980000
"Kepler-330 c",1.95000000,4.46000000,15.95538700000,573.00,5117.00,0.722000,0.848000
"Kepler-987 b",3.26000000,10.70000000,105.30331480000,351.00,5637.00,0.910000,0.970000
"Kepler-385 d",2.61864480,7.36000000,56.41590000000,535.00,5829.00,1.157000,1.050000
"Kepler-115 c",2.60000000,7.27000000,8.99088900000,960.00,5979.00,1.205000,1.042000
"TOI-2120 b",2.12200000,6.80000000,5.79981640000,384.00,3131.00,0.245000,0.211000
"K2-395 b",2.59700000,7.26000000,4.80335200000,,5007.00,0.783000,0.952000
"KOI-1833 d",2.58000000,11.02000000,7.68500000000,613.00,4413.00,0.667000,0.681000
"Kepler-734 b",3.56000000,12.40000000,6.10485285600,784.00,5326.00,0.780000,0.850000
"HD 104067 c",3.69000000,13.20000000,13.89920000000,648.36,4952.00,0.780000,0.820000
"Kepler-514 b",1.72000000,3.61000000,5.65179605000,1248.00,6106.00,1.440000,1.280000
"Kepler-1456 b",1.14000000,1.55000000,18.13738290000,433.00,4231.00,0.620000,0.640000
"TOI-1411 b",1.19880592,2.00000000,1.45205270000,976.40,4115.00,0.614000,0.604500
"Kepler-1614 b",1.49000000,2.83000000,3.94661410000,981.00,5121.00,0.760000,0.790000
"CoRoT-20 b",9.41556000,1366.66900000,9.24285000000,1024.00,5880.00,1.020000,1.140000
"K2-187 d",2.40000000,6.35000000,7.14958400000,865.00,5438.00,0.830000,0.966999
"HD 44219 b",14.10000000,184.34047606,472.00000000000,283.89,5752.00,1.320000,1.200000
"Kepler-142 c",2.86000000,8.55000000,4.76170200000,1201.00,5790.00,1.269000,0.978000
"HD 72659 b",13.20000000,949.67128012,3549.00000000000,155.34,5929.00,1.360000,1.033000
"Kepler-652 b",2.49000000,6.76000000,4.18200253100,974.00,5490.00,0.880000,0.970000
"TOI-332 b",3.20000000,57.20000000,0.77703800000,1871.00,5251.00,0.870000,0.880000
"K2-62 b",2.02000000,4.74000000,6.67199000000,666.00,4455.00,0.696000,0.670000
"K2-380 b",2.72900000,7.89000000,9.40131200000,,5911.00,1.320000,0.993000
"Kepler-785 b",13.02000000,,1.97376092600,753.00,4739.00,0.710000,0.770000
"K2-224 b",1.56000000,3.05000000,4.47904000000,1002.00,5620.00,0.840000,0.910000
"Kepler-1066 b",2.36000000,6.17000000,1.93155983900,1290.00,5762.00,0.980000,0.980000
"Kepler-1315 c",1.84398883,4.06000000,6.56606006600,777.00,4818.00,0.856000,0.809000
"TOI-375 d",13.60000000,445.59542661,297.90000000000,434.00,5259.90,2.900000,1.441000
"KIC 9663113 b",4.60000000,19.20000000,572.38470000000,264.00,6065.00,1.030000,0.980000
"NGTS-12 b",11.74703200,66.10864000,7.53280600000,1257.00,5690.00,1.589000,1.021000
"Kepler-1240 b",1.15000000,1.60000000,4.86638150000,1121.00,5682.00,0.960000,0.980000
"KIC 7917485 b",12.40000000,3750.39400000,840.00000000000,,7067.00,2.009938,1.630000
"HD 26161 b",11.90000000,9045.39646322,10942.29013000000,110.98,6057.62,1.455981,1.120000
"Kepler-1323 b",1.52000000,2.92000000,0.92990667800,2291.00,6169.00,1.400000,1.180000
"TOI-2379 b",11.72459381,1830.69162432,5.46938270000,624.00,3707.00,0.622000,0.645000
"Kepler-657 b",3.52000000,12.20000000,24.54350418000,616.00,5808.00,1.010000,1.010000
"K2-198 c",1.42300000,2.61000000,3.35960550000,1229.90,5212.90,0.757000,0.799000
"HD 170469 b",14.10000000,209.76780000,1145.00000000000,209.60,5842.00,1.240000,1.100000
"Kepler-139 d",1.69500000,2.00000000,7.30569992200,972.00,5622.00,1.045000,1.078000
"Kepler-1639 b",2.58000000,7.18000000,9.87848200000,1003.00,6150.00,1.180000,1.120000
"TOI-2580 b",17.37392009,200.23189641,3.39775000000,2410.00,6120.00,1.810000,1.330000
"Kepler-1000 b",4.76000000,20.30000000,120.01812720000,473.00,6453.00,1.510000,1.400000
"TOI-2088 b",3.68311790,37.00000000,124.72997000000,300.33,5081.00,0.848100,0.902700
"HIP 98599 b",12.70000000,2177.12458795,2656.00000000000,171.08,5978.00,1.394840,1.190000
"K2-154 b",1.99000000,4.62000000,3.67626000000,715.00,4097.00,0.630000,0.650000
"Kepler-240 b",1.37000000,2.45000000,4.14449500000,864.00,4985.00,0.739000,0.868000
"HIP 38594 c",7.94000000,48.40000000,3477.76800000000,79.96,4086.30,0.626646,0.610000
"Kepler-145 c",4.32000000,79.40000000,42.88200000000,709.00,6022.00,1.850000,1.320000
"Kepler-144 b",1.33000000,2.33000000,5.88527300000,1253.00,6075.00,1.235000,1.154000
"TOI-1846 b",1.79200000,3.87000000,3.93067370000,568.10,3568.00,0.397000,0.418000
"Kepler-1957 b",0.94374867,0.79000000,2.18661999700,1099.00,4904.00,0.772000,0.745000
"Kepler-219 b",2.95000000,9.01000000,4.58551200000,1307.00,5786.00,1.491000,1.164000
"TIC 365102760 b",6.21000000,19.20000000,4.21285367000,1676.12,4900.00,3.130000,1.170000
"Kepler-1153 b",1.73000000,3.64000000,1.75583532700,1343.00,5470.00,0.880000,0.910000
"Kepler-327 b",1.11000000,1.41000000,2.54957500000,682.00,3799.00,0.492000,0.591913
"K2-72 b",1.08000000,1.28000000,5.57721200000,466.13,3360.47,0.330989,0.271365
"TOI-5126 c",3.86000000,14.20000000,17.89990000000,971.00,6150.00,1.241000,1.240000
"Kepler-405 b",2.08000000,4.98000000,10.61383900000,785.00,5818.00,0.893000,0.873000
"Kepler-451 d",13.50000000,559.37799632,43.00000000000,,29564.00,0.203000,0.480000
"Kepler-1421 b",0.93000000,0.74900000,6.91311120000,1209.00,6335.00,1.420000,1.250000
"K2-332 b",2.20000000,5.48000000,17.70632000000,266.00,3315.00,0.280000,0.270000
"Kepler-1288 b",1.12000000,1.46000000,2.76122421000,2017.00,6132.00,1.290000,1.200000
"GJ 1151 c",3.25000000,10.62000000,389.70000000000,88.30,3280.00,0.178100,0.163900
